,provider_id,provider_name,year,total_avg_payment,payment_rank
4302,440192,HIGHLANDS MEDICAL CENTER,2012,267.48609531166665,4303
4303,490033,WARREN MEMORIAL HOSPITAL,2011,267.4821036436364,4304
4304,330029,SHEEHAN MEMORIAL HOSPITAL,2011,267.48087847,4305
4305,670053,ST LUKE'S SUGAR LAND HOSPITAL,2012,267.4722982925,4306
4306,320086,LOVELACE REGIONAL HOSPITAL - ROSWELL,2013,267.471656014,4307
4307,410012,MIRIAM HOSPITAL,2013,267.4628320288235,4308
4308,310091,MEMORIAL HOSPITAL OF SALEM COUNTY,2011,267.4584930485714,4309
4309,170027,PRATT REGIONAL MEDICAL CENTER,2013,267.4419850975,4310
4310,450888,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHLAKE,2013,267.42813538,4311
4311,190278,SPECIALISTS HOSPITAL SHREVEPORT,2011,267.4270284666666,4312
4312,370056,COMANCHE COUNTY MEMORIAL HOSPITAL,2012,267.41213663176467,4313
4313,40042,CRITTENDEN MEMORIAL HOSPITAL,2013,267.4061212625,4314
4314,160045,ST LUKES HOSPITAL,2012,267.39310669772726,4315
4315,220070,HALLMARK HEALTH SYSTEM,2012,267.39099550500003,4316
4316,140007,PRESENCE SAINT JOSEPH MEDICAL CENTER,2013,267.35548903761907,4317
4317,520098,UNIVERSITY OF WI  HOSPITALS & CLINICS AUTHORITY,2012,267.3517801088461,4318
4318,50159,VENTURA COUNTY MEDICAL CENTER,2012,267.33712561833335,4319
4319,50289,SETON MEDICAL CENTER,2013,267.335158343125,4320
4320,490032,MEDICAL COLLEGE OF VIRGINIA HOSPITALS,2012,267.3190414436,4321
4321,330307,CAYUGA MEDICAL CENTER AT ITHACA,2011,267.2735613247059,4322
4322,100139,TRI COUNTY HOSPITAL - WILLISTON,2011,267.23,4323
4323,420073,LEXINGTON MEDICAL CENTER,2011,267.21426577066666,4324
4324,230024,SINAI-GRACE HOSPITAL,2011,267.21095612157893,4325
4325,450280,BAYLOR MEDICAL CENTER AT GARLAND,2011,267.21029514428574,4326
4326,670004,ST MARKS MEDICAL CENTER,2011,267.1930813775,4327
4327,370014,MEDICAL CENTER OF SOUTHEASTERN OKLAHOMA,2012,267.1930337654545,4328
4328,240213,HEALTHEAST WOODWINDS HOSPITAL,2012,267.1483147783334,4329
4329,20001,PROVIDENCE ALASKA MEDICAL CENTER,2013,267.1481579752941,4330
4330,240050,FAIRVIEW LAKES MEDICAL CENTER,2013,267.0936818993333,4331
4331,140001,GRAHAM HOSPITAL ASSOCIATION,2013,267.0802607807692,4332
4332,70027,MANCHESTER MEMORIAL HOSPITAL,2013,267.065501223125,4333
4333,260052,MERCY HOSPITAL WASHINGTON,2011,267.052338142,4334
4334,310028,NEWTON MEMORIAL HOSPITAL,2012,267.05049087266667,4335
4335,50226,AHMC ANAHEIM REGIONAL MEDICAL CENTER,2013,267.04596451375,4336
4336,100080,JFK MEDICAL CENTER,2013,267.0312735366667,4337
4337,330065,NIAGARA FALLS MEMORIAL MEDICAL CENTER,2012,267.00917235444444,4338
4338,10085,DECATUR MORGAN HOSPITAL-DECATUR CAMPUS,2013,267.004471164,4339
4339,190111,WILLIS KNIGHTON MEDICAL CENTER,2013,267.0025871436364,4340
4340,10103,BAPTIST MEDICAL CENTER-PRINCETON,2013,266.980270736875,4341
4341,190003,DAUTERIVE HOSPITAL,2013,266.97467564000004,4342
4342,200021,MID COAST HOSPITAL,2012,266.9727737438462,4343
4343,230121,MEMORIAL HEALTHCARE,2011,266.966999694375,4344
4344,340107,VIDANT EDGECOMBE HOSPITAL,2012,266.91335680625,4345
4345,490120,CHESAPEAKE GENERAL HOSPITAL,2012,266.87925893608696,4346
4346,440144,HARTON REGIONAL MEDICAL CENTER,2011,266.8558220433333,4347
4347,230227,MCLAREN MACOMB,2012,266.8524173744444,4348
4348,50588,SAN DIMAS COMMUNITY HOSPITAL,2013,266.8381839875,4349
4349,440148,STONES RIVER HOSPITAL AND DEKALB COMMUNITY HOSP,2013,266.83721924,4350
4350,170027,PRATT REGIONAL MEDICAL CENTER,2012,266.8070902033333,4351
4351,240078,FAIRVIEW SOUTHDALE HOSPITAL,2012,266.77992616,4352
4352,340127,GRANVILLE MEDICAL CENTER,2011,266.7690386,4353
4353,140065,ADVENTIST LA GRANGE MEMORIAL HOSPITAL,2012,266.76775070842103,4354
4354,240210,HEALTHEAST ST JOHN'S HOSPITAL,2012,266.70359526428575,4355
4355,410012,MIRIAM HOSPITAL,2012,266.67499574470594,4356
4356,150038,INDIANA UNIVERSITY HEALTH MORGAN HOSPITAL INC,2011,266.6297389592308,4357
4357,180024,SPRING VIEW HOSPITAL,2012,266.61238171375,4358
4358,10169,ATMORE COMMUNITY HOSPITAL,2012,266.605867352,4359
4359,150056,INDIANA UNIVERSITY HEALTH,2013,266.6024568475862,4360
4360,160069,MERCY MEDICAL CENTER-DUBUQUE,2012,266.5933912361539,4361
4361,140179,LITTLE COMPANY OF MARY HOSPITAL,2011,266.59137327727274,4362
4362,30093,BANNER DEL E WEBB MEDICAL CENTER,2012,266.5838586154545,4363
4363,240101,ESSENTIA HEALTH ST MARYS,2011,266.57505923,4364
4364,390057,GRAND VIEW HOSPITAL,2011,266.54685156833335,4365
4365,260162,BARNES-JEWISH WEST COUNTY HOSPITAL,2013,266.5199814173333,4366
4366,10069,MEDICAL CENTER BARBOUR,2013,266.495016378,4367
4367,180105,MONROE COUNTY MEDICAL CENTER,2011,266.4878989366667,4368
4368,190278,SPECIALISTS HOSPITAL SHREVEPORT,2013,266.4839270333334,4369
4369,50588,SAN DIMAS COMMUNITY HOSPITAL,2012,266.46689171,4370
4370,190050,BEAUREGARD MEMORIAL HOSPITAL,2013,266.46629726444445,4371
4371,50736,MONTEREY PARK HOSPITAL,2012,266.4660952625,4372
4372,70031,GRIFFIN HOSPITAL,2013,266.45641346875,4373
4373,190190,CALDWELL MEMORIAL HOSPITAL,2011,266.43333333333334,4374
4374,170010,MERCY HOSPITAL INDEPENDENCE,2013,266.4329873927273,4375
4375,100052,WINTER HAVEN HOSPITAL,2011,266.42532905,4376
4376,430077,RAPID CITY REGIONAL HOSPITAL,2013,266.3873866143478,4377
4377,100044,MARTIN MEDICAL CENTER,2013,266.34486832761905,4378
4378,100002,BETHESDA  HOSPITAL EAST,2012,266.31387234,4379
4379,180095,CRITTENDEN HEALTH SYSTEM,2013,266.2976590833333,4380
4380,180066,LOGAN MEMORIAL HOSPITAL,2013,266.2497232122222,4381
4381,490022,"MARY WASHINGTON HOSPITAL, INC",2011,266.2441171,4382
4382,330136,MARY IMOGENE BASSETT HOSPITAL,2011,266.2296051633333,4383
4383,220174,MERRIMACK VALLEY HOSPITAL,2013,266.22824381388887,4384
4384,140158,MERCY HOSPITAL AND MEDICAL CENTER,2013,266.19957545299997,4385
4385,360051,MIAMI VALLEY HOSPITAL,2013,266.187298875625,4386
4386,450711,RIO GRANDE REGIONAL HOSPITAL,2013,266.171781445,4387
4387,260104,SSM DEPAUL HEALTH CENTER,2012,266.15949571444446,4388
4388,310069,INSPIRA MEDICAL CENTER ELMER,2013,266.13139111000004,4389
4389,670069,METHODIST MCKINNEY HOSPITAL,2012,266.111262645,4390
4390,50122,DAMERON HOSPITAL,2011,266.0894642,4391
4391,360239,SYCAMORE MEDICAL CENTER,2013,266.07209524157895,4392
4392,340153,PRESBYTERIAN-ORTHOPAEDIC HOSPITAL,2011,266.06209145,4393
4393,440059,COOKEVILLE REGIONAL MEDICAL CENTER,2011,266.0474585175,4394
4394,180124,GREENVIEW REGIONAL HOSPITAL,2012,266.0426502591667,4395
4395,390068,HEART OF LANCASTER REGIONAL MEDICAL CENTER,2011,265.9800657081818,4396
4396,50058,GLENDALE MEM HOSPITAL & HLTH CENTER,2011,265.9090869171429,4397
4397,260105,ST LOUIS UNIVERSITY HOSPITAL,2013,265.892241195625,4398
4398,50348,UNIVERSITY OF CALIFORNIA IRVINE MED CENTER,2011,265.8759227243478,4399
4399,530006,SHERIDAN MEMORIAL HOSPITAL,2011,265.87249252272727,4400
4400,260006,HEARTLAND REGIONAL MEDICAL CENTER,2011,265.8474921023077,4401
4401,220049,MARLBOROUGH HOSPITAL,2012,265.82895768833333,4402
4402,340158,BRUNSWICK COMMUNITY HOSPITAL,2012,265.82370019307695,4403
4403,320006,EASTERN NEW MEXICO MEDICAL CENTER,2011,265.8208636742857,4404
4404,310025,BAYONNE HOSPITAL CENTER,2012,265.81964075266666,4405
4405,360065,FISHER-TITUS HOSPITAL,2011,265.7613236390909,4406
4406,60049,YAMPA VALLEY MEDICAL CENTER,2011,265.6968035016667,4407
4407,60119,MEDICAL CENTER OF THE ROCKIES,2013,265.68099612125,4408
4408,140240,WESTLAKE COMMUNITY HOSPITAL,2013,265.669189752,4409
4409,230167,MCLAREN - GREATER LANSING,2011,265.64454367049996,4410
4410,230195,ST JOHN MACOMB-OAKLAND HOSPITAL-MACOMB CENTER,2011,265.61535566692305,4411
4411,430005,PRAIRIE LAKES HOSPITAL,2011,265.60437453857145,4412
4412,30006,TUCSON MEDICAL CENTER,2011,265.58480531125,4413
4413,50407,CHINESE HOSPITAL,2012,265.57592432,4414
4414,500044,DEACONESS HOSPITAL,2012,265.54716905789473,4415
4415,260025,HANNIBAL REGIONAL HOSPITAL,2011,265.5373918928571,4416
4416,520202,ST CLARES HOSPITAL OF WESTON,2013,265.5285875325,4417
4417,100012,LEE MEMORIAL HOSPITAL,2013,265.5236031203704,4418
4418,180067,UNIVERSITY OF KENTUCKY HOSPITAL,2013,265.5189236811111,4419
4419,220033,BEVERLY HOSPITAL CORPORATION,2011,265.51742872333335,4420
4420,490107,RESTON HOSPITAL CENTER,2011,265.51582362384613,4421
4421,180116,JACKSON PURCHASE MEDICAL CENTER,2011,265.43916539636365,4422
4422,450073,COGDELL MEMORIAL HOSPITAL,2013,265.4201252233333,4423
4423,280065,GREAT PLAINS REGIONAL MEDICAL CENTER,2013,265.408576266087,4424
4424,30006,TUCSON MEDICAL CENTER,2013,265.391349843,4425
4425,140122,HINSDALE HOSPITAL,2011,265.378986398125,4426
4426,340061,UNIVERSITY OF NORTH CAROLINA HOSPITAL,2013,265.31805420250004,4427
4427,460015,LOGAN REGIONAL HOSPITAL,2011,265.297770735,4428
4428,40119,WHITE RIVER MEDICAL CENTER,2012,265.28263931636366,4429
4429,100177,CAPE CANAVERAL HOSPITAL,2011,265.2507407125,4430
4430,200033,EASTERN MAINE MEDICAL CENTER,2013,265.2101704553571,4431
4431,50471,GOOD SAMARITAN HOSPITAL,2011,265.206040725,4432
4432,110036,"MEMORIAL HEALTH UNIV MED CEN, INC",2011,265.2056595770588,4433
4433,140051,SKOKIE HOSPITAL,2011,265.203384235,4434
4434,110189,FANNIN REGIONAL HOSPITAL,2011,265.18102859692306,4435
4435,230236,METRO HEALTH HOSPITAL,2011,265.16921630227273,4436
4436,180019,MEADOWVIEW REGIONAL MEDICAL CENTER,2011,265.1671638977778,4437
4437,60016,CENTURA HEALTH-ST THOMAS MORE HOSPITAL,2012,265.16378054545453,4438
4438,330181,GLEN COVE HOSPITAL,2011,265.157525252,4439
4439,440120,TENNOVA HEALTHCARE,2013,265.14477249857146,4440
4440,280128,NEBRASKA HEART HOSPITAL,2013,265.07134865,4441
4441,390044,READING HOSPITAL,2013,265.0666127547619,4442
4442,460014,MOUNTAIN WEST MEDICAL CENTER,2013,265.06499414,4443
4443,70003,DAY KIMBALL HOSPITAL,2013,265.0392156706667,4444
4444,380004,PROVIDENCE ST VINCENT MEDICAL CENTER,2011,265.03323739578946,4445
4445,510001,WEST VIRGINIA UNIVERSITY HOSPITALS,2011,265.01071918318183,4446
4446,60023,ST MARYS HOSPITAL AND MEDICAL CENTER,2012,265.0098569227778,4447
4447,140032,ST ANTHONYS MEMORIAL HOSPITAL,2013,265.0088623465,4448
4448,510002,GREENBRIER VALLEY MEDICAL CENTER,2013,265.00288320466666,4449
4449,440227,TRISTAR STONECREST MEDICAL CENTER,2012,264.98317466916666,4450
4450,180064,SAINT JOSEPH MOUNT STERLING,2011,264.96740839,4451
4451,240002,ESSENTIA HEALTH ST MARY'S MEDICAL CENTER,2013,264.961281166,4452
4452,500148,CONFLUENCE HEALTH- WENATCHEE VALLEY HOSP & CLINICS,2013,264.9538081757143,4453
4453,310073,JERSEY SHORE UNIVERSITY MEDICAL CENTER,2012,264.9521938161111,4454
4454,250141,BAPTIST MEMORIAL HOSPITAL DESOTO,2011,264.93530920533334,4455
4455,450389,EAST TEXAS MEDICAL CENTER ATHENS,2011,264.89850600555553,4456
4456,110041,HABERSHAM COUNTY MEDICAL CTR,2011,264.8636699215385,4457
4457,390112,WINDBER HOSPITAL,2012,264.8447893311111,4458
4458,440015,UNIVERSITY OF TN MEMORIAL HOSPITAL,2011,264.838365411,4459
4459,60004,PLATTE VALLEY MEDICAL CENTER,2011,264.83078218599996,4460
4460,520013,SACRED HEART HSPTL,2011,264.8264143642857,4461
4461,390162,EASTON HOSPITAL,2012,264.754252315,4462
4462,420102,PATEWOOD MEMORIAL HOSPITAL,2012,264.73767510375,4463
4463,490107,RESTON HOSPITAL CENTER,2013,264.7228779864286,4464
4464,140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,2013,264.6950763817391,4465
4465,490022,"MARY WASHINGTON HOSPITAL, INC",2013,264.6568455552941,4466
4466,360013,WILSON MEMORIAL HOSPITAL,2012,264.60399810999996,4467
4467,450880,BAYLOR SURGICAL HOSPITAL AT FORT WORTH,2011,264.58584988,4468
4468,220111,GOOD SAMARITAN MEDICAL CENTER,2011,264.5828452373684,4469
4469,310115,HACKETTSTOWN REGIONAL MEDICAL CENTER,2013,264.5756994595,4470
4470,360056,MERCY HOSPITAL FAIRFIELD,2012,264.52218726999996,4471
4471,50573,EISENHOWER MEDICAL CENTER,2012,264.5208424896,4472
4472,230085,SOUTH HAVEN COMMUNITY HOSPITAL,2012,264.476777346,4473
4473,190175,RIVER PARISHES HOSPITAL,2011,264.4551592066667,4474
4474,140184,HEARTLAND REGIONAL MEDICAL CENTER,2012,264.4422623109091,4475
4475,360113,MERCY FRANCISCAN HOSPITAL WESTERN HILLS,2013,264.43653005333334,4476
4476,260005,SSM ST JOSEPH HEALTH CENTER,2012,264.3962740682353,4477
4477,420103,VILLAGE HOSPITAL,2013,264.38976924888885,4478
4478,120022,STRAUB CLINIC AND HOSPITAL,2013,264.3623235026087,4479
4479,410005,ST JOSEPH HEALTH SERVICES OF RI,2011,264.34796656818185,4480
4480,60119,MEDICAL CENTER OF THE ROCKIES,2012,264.34216474153845,4481
4481,70029,BRISTOL HOSPITAL,2013,264.3298279064286,4482
4482,110225,PIEDMONT MOUNTAINSIDE HOSPITAL INC,2011,264.3191096169231,4483
4483,450730,BAYLOR MEDICAL CENTER AT CARROLLTON,2013,264.2768403825,4484
4484,150154,INDIANA HEART HOSPITAL THE,2011,264.27193968875,4485
4485,230013,DOCTORS' HOSPITAL OF MICHIGAN,2013,264.24569203699997,4486
4486,310112,BAYSHORE COMMUNITY HOSPITAL,2013,264.2430837535294,4487
4487,180132,LAKE CUMBERLAND REGIONAL HOSPITAL,2011,264.21848782578945,4488
4488,520098,UNIVERSITY OF WI  HOSPITALS & CLINICS AUTHORITY,2013,264.1953444514815,4489
4489,450716,CYPRESS FAIRBANKS MEDICAL CENTER,2011,264.1716087954546,4490
4490,170194,DOCTORS HOSPITAL LLC,2011,264.1075498133334,4491
4491,330136,MARY IMOGENE BASSETT HOSPITAL,2012,264.070127683125,4492
4492,230099,MERCY MEMORIAL HOSPITAL SYSTEM,2011,264.06014995636366,4493
4493,390117,UPMC BEDFORD MEMORIAL,2012,264.03581665,4494
4494,40050,OUACHITA COUNTY MEDICAL CENTER,2013,264.0182122327273,4495
4495,200037,FRANKLIN MEMORIAL HOSPITAL,2011,263.99655051866665,4496
4496,110011,TANNER MEDICAL CENTER - CARROLLTON,2012,263.97561338111115,4497
4497,500012,YAKIMA REGIONAL MEDICAL AND CARDIAC CENTER,2012,263.9667292477778,4498
4498,230259,CHELSEA COMMUNITY HOSPITAL,2012,263.93985370210527,4499
4499,50204,PALMDALE REGIONAL MEDICAL CENTER,2012,263.9386268525,4500
4500,50045,EL CENTRO REGIONAL MEDICAL CENTER,2012,263.93820362928574,4501
4501,200041,INLAND HOSPITAL,2012,263.9286101691667,4502
4502,100252,RAULERSON HOSPITAL,2013,263.9210971209091,4503
4503,240061,MAYO CLINIC METHODIST- HOSPITAL,2013,263.90724006190476,4504
4504,390133,LEHIGH VALLEY HOSPITAL,2013,263.8929305404348,4505
4505,330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,2011,263.87651175428573,4506
4506,340113,CAROLINAS MEDICAL CENTER/BEHAV HEALTH,2012,263.85314100347824,4507
4507,150129,WESTVIEW HOSPITAL,2011,263.82314356,4508
4508,330094,COLUMBIA MEMORIAL HOSPITAL,2012,263.8123618615,4509
4509,160079,MERCY MEDICAL CENTER - CEDAR RAPIDS,2011,263.80139251500003,4510
4510,230180,MIDMICHIGAN MEDICAL CENTER-CLARE,2011,263.788630679,4511
4511,160030,MARY GREELEY MEDICAL CENTER,2013,263.7726444526316,4512
4512,50434,COLUSA REGIONAL MEDICAL CENTER,2012,263.73345405538464,4513
4513,120004,WAHIAWA GENERAL HOSPITAL,2013,263.72597571,4514
4514,520136,"WHEATON FRANCISCAN, INC- ST JOSEPH",2012,263.72138358952384,4515
4515,450388,METHODIST HOSPITAL,2011,263.6798084883333,4516
4516,450272,CENTRAL TEXAS MEDICAL CENTER,2013,263.6295804064706,4517
4517,190019,CHRISTUS ST FRANCES CABRINI HOSPITAL,2013,263.6127166707692,4518
4518,450388,METHODIST HOSPITAL,2013,263.60901208333337,4519
4519,230031,ST JOSEPH MERCY PORT HURON,2013,263.6088932464286,4520
4520,310021,ST FRANCIS MEDICAL CENTER,2012,263.6062124138889,4521
4521,340069,"WAKEMED, RALEIGH CAMPUS",2013,263.58836167052635,4522
4522,450306,STAMFORD MEMORIAL HOSPITAL,2013,263.5679714,4523
4523,170197,KANSAS MEDICAL CENTER LLC,2012,263.5640864014286,4524
4524,150177,UNITY MEDICAL AND SURGICAL HOSPITAL,2012,263.55675322499997,4525
4525,220001,"HEALTHALLIANCE HOSPITALS, INC",2013,263.54697591583334,4526
4526,490032,MEDICAL COLLEGE OF VIRGINIA HOSPITALS,2013,263.52602043148147,4527
4527,360039,GENESIS HEALTHCARE SYSTEM,2012,263.5200256095,4528
4528,110215,PIEDMONT FAYETTE HOSPITAL,2013,263.51475330066665,4529
4529,670041,SETON MEDICAL CENTER WILLIAMSON,2011,263.4961518118182,4530
4530,490120,CHESAPEAKE GENERAL HOSPITAL,2013,263.48310568,4531
4531,180080,BAPTIST REGIONAL MEDICAL CENTER,2011,263.47893594799996,4532
4532,460044,ALTA VIEW HOSPITAL,2012,263.4738139914286,4533
4533,230099,MERCY MEMORIAL HOSPITAL SYSTEM,2012,263.469577696,4534
4534,110075,EAST GEORGIA REGIONAL MEDICAL CENTER,2013,263.43904332222223,4535
4535,160110,ALLEN MEMORIAL HOSPITAL,2012,263.4170923073913,4536
4536,140065,ADVENTIST LA GRANGE MEMORIAL HOSPITAL,2013,263.404945875,4537
4537,340024,SAMPSON REGIONAL MEDICAL CENTER,2012,263.39140860153844,4538
4538,450565,PALO PINTO GENERAL HOSPITAL,2011,263.376325016,4539
4539,450730,BAYLOR MEDICAL CENTER AT CARROLLTON,2012,263.3758726746154,4540
4540,520088,ST AGNES HSPTL,2011,263.37356545809524,4541
4541,230099,MERCY MEMORIAL HOSPITAL SYSTEM,2013,263.359103721,4542
4542,330046,ST LUKE'S ROOSEVELT HOSPITAL,2013,263.3572315638889,4543
4543,230241,ST JOHN RIVER DISTRICT HOSPITAL,2012,263.32175130157896,4544
4544,390012,LANSDALE HOSPITAL,2011,263.311718665,4545
4545,160013,TRINITY MUSCATINE,2012,263.29476869923076,4546
4546,360145,EMH REGIONAL MEDICAL CENTER,2011,263.2660783155,4547
4547,180048,EPHRAIM MCDOWELL REGIONAL MEDICAL CENTER,2013,263.23486463789476,4548
4548,360239,KETTERING MEDICAL CENTER - SYCAMORE,2012,263.233789153,4549
4549,330160,STATEN ISLAND UNIVERSITY HOSPITAL,2012,263.2220052361111,4550
4550,370211,INTEGRIS CANADIAN VALLEY  HOSPITAL,2012,263.2030168575,4551
4551,250104,ANDERSON REGIONAL MEDICAL CENTER,2011,263.19640237500005,4552
4552,240052,LAKE REGION HEALTHCARE CORPORATION,2013,263.1815134288462,4553
4553,140242,CENTRAL DUPAGE HOSPITAL,2012,263.167462166,4554
4554,70011,CHARLOTTE HUNGERFORD HOSPITAL,2011,263.15730794272724,4555
4555,280061,REGIONAL WEST MEDICAL CENTER,2011,263.1312807772222,4556
4556,10019,HELEN KELLER MEMORIAL HOSPITAL,2011,263.11293908333334,4557
4557,220024,HOLYOKE MEDICAL CENTER,2011,263.0648754642105,4558
4558,50740,MARINA DEL REY HOSPITAL,2013,263.0591855275,4559
4559,190218,SABINE MEDICAL CENTER,2011,263.00522724999996,4560
4560,10091,GROVE HILL MEMORIAL HOSPITAL,2011,262.99062499999997,4561
4561,310031,DEBORAH HEART AND LUNG CENTER,2011,262.9778339146667,4562
4562,140048,ADVOCATE TRINITY HOSPITAL,2013,262.9704584288235,4563
4563,100302,ST CLOUD REGIONAL MEDICAL CENTER,2013,262.96864198,4564
4564,270051,KALISPELL REGIONAL MEDICAL CENTER,2011,262.9685348222222,4565
4565,200001,ST JOSEPH HOSPITAL,2011,262.9650882252631,4566
4566,140008,LOYOLA GOTTLIEB MEMORIAL HOSPITAL,2012,262.9562481147059,4567
4567,50575,TRI-CITY REGIONAL MEDICAL CENTER,2013,262.9525093125,4568
4568,40137,ST VINCENT MEDICAL CENTER/NORTH,2012,262.93837021999997,4569
4569,180132,LAKE CUMBERLAND REGIONAL HOSPITAL,2012,262.88807792210525,4570
4570,450097,BAYSHORE MEDICAL CENTER,2011,262.88197960153843,4571
4571,30114,ORO VALLEY HOSPITAL,2011,262.880340660625,4572
4572,500007,ISLAND HOSPITAL,2013,262.871110128,4573
4573,390036,HERITAGE VALLEY BEAVER,2011,262.85596981705885,4574
4574,520070,MAYO CLINIC HEALTH SYSTEM EAU CLAIRE HOSPITAL,2011,262.79789162529414,4575
4575,140288,ADVOCATE GOOD SAMARITAN HOSPITAL,2013,262.7743079,4576
4576,20024,CENTRAL PENINSULA GENERAL HOSPITAL,2013,262.76937275842107,4577
4577,310081,UNDERWOOD - MEMORIAL HOSPITAL,2011,262.7330609453333,4578
4578,510070,RALEIGH GENERAL HOSPITAL,2013,262.72827417999997,4579
4579,450082,CHRISTUS SPOHN HOSPITAL BEEVILLE,2012,262.71315498166666,4580
4580,450137,BAYLOR ALL SAINTS MEDICAL CENTER AT FW,2011,262.70060214250003,4581
4581,330102,KENMORE MERCY HOSPITAL,2012,262.68988672875,4582
4582,70035,"HOSPITAL OF CENTRAL CONNECTICUT, THE",2013,262.674011545,4583
4583,360125,ASHTABULA COUNTY MEDICAL CENTER,2013,262.666197672,4584
4584,490122,INOVA MOUNT VERNON HOSPITAL,2012,262.64847730076923,4585
4585,360121,COMMUNITY HOSPITALS AND WELLNESS CENTERS,2011,262.6175122833333,4586
4586,450788,"CORPUS CHRISTI MEDICAL CENTER,THE",2013,262.61316342125,4587
4587,120022,STRAUB CLINIC AND HOSPITAL,2012,262.54363254888887,4588
4588,530010,LANDER REGIONAL HOSPITAL,2013,262.51614831,4589
4589,440020,HILLSIDE HOSPITAL,2013,262.4237174244444,4590
4590,270049,ST VINCENT HEALTHCARE,2011,262.36439064428566,4591
4591,390203,DOYLESTOWN HOSPITAL,2013,262.35936054,4592
4592,50262,RONALD REAGAN UCLA MEDICAL CENTER,2013,262.31549127923074,4593
4593,100242,GULF COAST REGIONAL MEDICAL CENTER,2013,262.302405846875,4594
4594,360095,BLANCHARD VALLEY HOSPITAL,2011,262.28953901700004,4595
4595,340155,DUKE REGIONAL HOSPITAL,2013,262.24666076222223,4596
4596,380029,SILVERTON HOSPITAL,2012,262.215418555,4597
4597,390156,MERCY FITZGERALD HOSPITAL,2012,262.1973680435294,4598
4598,450860,SUGAR LAND SURGICAL HOSPITAL LLP,2012,262.1754842333333,4599
4599,670043,CEDAR PARK REGIONAL MEDICAL CENTER,2013,262.154000365625,4600
4600,490045,NOVANT HEALTH PRINCE WILLIAM MEDICAL CENTER,2013,262.15266215,4601
4601,100044,MARTIN MEMORIAL MEDICAL CENTER,2011,262.1094415061905,4602
4602,50636,POMERADO HOSPITAL,2011,262.108359030625,4603
4603,360092,MEMORIAL HOSPITAL OF UNION COUNTY,2011,262.0925056881818,4604
4604,150022,FRANCISCAN ST ELIZABETH HEALTH - CRAWFORDSVILLE,2011,262.08501328615387,4605
4605,10051,GREENE COUNTY HOSPITAL,2011,262.045,4606
4606,240056,RIDGEVIEW MEDICAL CENTER,2013,262.04169339782607,4607
4607,440032,WELLMONT HAWKINS COUNTY MEMORIAL HOSPITAL,2011,262.01834156181815,4608
4608,10078,NORTHEAST ALABAMA REGIONAL MED CENTER,2011,262.0085687494118,4609
4609,140052,SAINT ANTHONY'S HEALTH CENTER,2013,261.99592173736846,4610
4610,330078,SISTERS OF CHARITY HOSPITAL,2013,261.95776884470587,4611
4611,140174,PRESENCE MERCY MEDICAL CENTER,2012,261.94028673357144,4612
4612,190263,HEART HOSPITAL OF LAFAYETTE,2011,261.9310865342857,4613
4613,150091,PARKVIEW HUNTINGTON HOSPITAL,2012,261.917633579,4614
4614,340120,VIDANT DUPLIN  HOSPITAL,2013,261.9157580877778,4615
4615,510046,PRINCETON COMMUNITY HOSPITAL,2011,261.8971938866667,4616
4616,360041,PARMA COMMUNITY GENERAL HOSPITAL,2013,261.8866439872222,4617
4617,220010,LAWRENCE GENERAL HOSPITAL,2012,261.8772787092857,4618
4618,260068,BOONE HOSPITAL CENTER,2011,261.8644785740909,4619
4619,350070,ESSENTIA HEALTH-FARGO,2013,261.8642014126923,4620
4620,190040,SLIDELL MEMORIAL HOSPITAL,2012,261.8543594527273,4621
4621,340183,NOVANT HEALTH HUNTERSVILLE MEDICAL CENTER,2013,261.84382489083333,4622
4622,450193,ST LUKES EPISCOPAL HOSPITAL,2011,261.8430439105,4623
4623,520109,"MILE BLUFF MEDICAL CENTER, INC",2012,261.8268548946154,4624
4624,330193,FLUSHING HOSPITAL MEDICAL CENTER,2012,261.81429795615384,4625
4625,140234,ILLINOIS VALLEY COMMUNITY HOSPITAL,2013,261.8068515975,4626
4626,340042,ONSLOW MEMORIAL HOSPITAL,2012,261.788589666,4627
4627,240030,DOUGLAS COUNTY HOSPITAL,2011,261.7777787582353,4628
4628,140288,ADVOCATE GOOD SAMARITAN HOSPITAL,2011,261.7638774968421,4629
4629,430014,AVERA ST LUKES,2012,261.76133928238096,4630
4630,340028,CAPE FEAR VALLEY MEDICAL CENTER,2012,261.7551423489474,4631
4631,490097,SOUTHERN VIRGINIA REGIONAL MEDICAL CENTER,2013,261.73812372444445,4632
4632,380009,OHSU HOSPITAL AND CLINICS,2013,261.7317068957143,4633
4633,500015,AUBURN REGIONAL MEDICAL CENTER,2011,261.7243454170588,4634
4634,110071,APPLING HOSPITAL,2011,261.714076763,4635
4635,360118,MEDCENTRAL HEALTH SYSTEM,2011,261.6723288089474,4636
4636,140191,INGALLS MEMORIAL HOSPITAL,2011,261.6675793,4637
4637,500039,HARRISON MEDICAL CENTER,2011,261.64948496736844,4638
4638,390112,WINDBER HOSPITAL,2013,261.6256388111111,4639
4639,10023,BAPTIST MEDICAL CENTER SOUTH,2013,261.619197375625,4640
4640,150177,UNITY MEDICAL AND SURGICAL HOSPITAL,2011,261.617694375,4641
